bdew_code,market_function,role_code,company_uid,company_name,company_id,code_row_id
9903092000007,Lieferant,LF,662120,Stadtwerke Kiel Aktiengesellschaft,2232,4608
9903096000003,Lieferant,LF,661979,Stadtwerke Cham GmbH,2089,4082
9903097000002,Bilanzkreisverantwortlicher,BKV,661121,GETEC ENERGIE GmbH,1224,2253
9903100000006,Lieferant,LF,661162,Green Planet Energy eG,1265,2350
9903101000005,Lieferant,LF,660565,Elektrizitätswerke Schönau Vertriebs GmbH,665,934
9903102000004,Lieferant,LF,660654,Energie AG Iserlohn,755,1100
9903103000003,Bilanzkreisverantwortlicher,BKV,662031,Stadtwerke Flensburg GmbH,2143,4292
9903104000002,Lieferant,LF,662031,Stadtwerke Flensburg GmbH,2143,4295
9903106000000,Bilanzkreisverantwortlicher,BKV,662526,TEAG Thüringer Energie AG,2640,6022
9903107000009,Bilanzkreisverantwortlicher,BKV,661803,EnBW Contracting GmbH,1912,3581
9903111000003,Lieferant,LF,662077,enercity Aktiengesellschaft,2189,4457
9903113000001,Lieferant,LF,660646,Energie- und Wasserversorgung Rheine GmbH,747,1081
9903115000009,Lieferant,LF,660010,MVV Energie AG,64,3043
9903118000006,Lieferant,LF,664124,Stadtwerke Neumarkt i.d.Opf. Energie GmbH,19174,4858
9903122000000,Lieferant,LF,664226,Elektrizitätswerk Tegernsee Vertriebs- und Service-KG,21273,902
9903125000007,Lieferant,LF,660816,SachsenEnergie AG,918,1478
9903126000006,Bilanzkreisverantwortlicher,BKV,660816,SachsenEnergie AG,918,1476
9903127000005,Lieferant,LF,660062,SWE Energie GmbH,131,5838
9903128000004,Lieferant,LF,660867,evd energieversorgung dormagen gmbh,969,1577
9903130000000,Bilanzkreisverantwortlicher,BKV,660760,Energieversorgung Schwerin GmbH & Co. Erzeugung KG,862,1343
9903131000009,Lieferant,LF,662279,Stadtwerke Schwerin GmbH (SWS),2391,5218
9903133000007,Lieferant,LF,662220,Stadtwerke Parchim GmbH,2332,4982
9903134000006,Lieferant,LF,662483,SWS Energie GmbH,2595,5908
9903135000005,Lieferant,LF,661539,N-ERGIE Aktiengesellschaft,1645,3057
9903136000004,Lieferant,LF,662035,Stadtwerke Frankfurt (Oder) GmbH,2147,4305
9903137000003,Lieferant,LF,661895,Stadtwerke Annaberg-Buchholz Energie Aktiengesellschaft,2005,3788
9903138000002,Lieferant,LF,662335,Stadtwerke Waiblingen GmbH,2447,5436
9903141000007,Lieferant,LF,662285,Stadtwerke Solingen GmbH,2397,5242
9903142000006,Lieferant,LF,662213,Stadtwerke Oelsnitz/V. GmbH,2325,4951
9903143000005,Lieferant,LF,660411,DREWAG - Stadtwerke Dresden GmbH,510,529
9903144000004,Lieferant,LF,660822,ENTEGA Plus GmbH,924,1493
9903145000003,Lieferant,LF,661451,Mark-E Aktiengesellschaft,1557,2910
9903147000001,Lieferant,LF,662159,Stadtwerke Lüdenscheid GmbH,2271,4737
9903148000000,Lieferant,LF,661060,Gemeindewerke Lam,1163,2078
9903150000006,Lieferant,LF,662033,Stadtwerke Forst GmbH,2145,4300
9903151000005,Lieferant,LF,660050,Stadtwerke Leipzig GmbH,117,4671
9903153000003,Lieferant,LF,661143,"GGEW, Gruppen-Gas- und Elektrizitätswerk Bergstraße Aktiengesellschaft",1246,2323
9903155000001,Lieferant,LF,661366,Kommunale Energieversorgung GmbH Eisenhüttenstadt,1471,6913
9903156000000,Lieferant,LF,660005,Stadtwerke Osnabrück AG,59,4972
9903157000009,Lieferant,LF,662291,Stadtwerke Stadtroda GmbH,2403,5268
9903158000008,Lieferant,LF,660750,Energieversorgung Offenbach AG,852,1316
9903159000007,Lieferant,LF,660083,Stadtwerke Heidelberg Energie GmbH,168,4481
9903160000004,Lieferant,LF,660003,STAWAG - Stadt- und Städteregionswerke Aachen AG,57,5668
9903161000003,Lieferant,LF,661969,Stadtwerke Buchen GmbH & Co. KG,2079,4052
9903163000001,Lieferant,LF,661948,Stadtwerke Bielefeld Gesellschaft mit beschränkter Haftung,2058,3972
9903165000009,Lieferant,LF,660181,AVU Aktiengesellschaft für Versorgungs-Unternehmen,277,128
9903166000008,Lieferant,LF,661753,REWAG REGENSBURGER ENERGIE- UND WASSERVERSORGUNG AG & CO KG,1861,3480
9903169000005,Lieferant,LF,660024,Stadtwerke Georgsmarienhütte GmbH,80,4344
9903173000009,Lieferant,LF,662124,Stadtwerke Konstanz GmbH,2236,4621
9903176000006,Lieferant,LF,660942,FairEnergie GmbH,1045,1771
9903177000005,Bilanzkreisverantwortlicher,BKV,661407,Lechwerke AG,1513,2820
9903178000004,Lieferant,LF,662751,ZEAG Energie AG,2866,6446
9903180000000,Lieferant,LF,660068,Stadtwerke Waldshut-Tiengen GmbH,138,5457
9903181000009,Bilanzkreisverantwortlicher,BKV,660068,Stadtwerke Waldshut-Tiengen GmbH,138,5459
9903183000007,Lieferant,LF,661444,Mainova Aktiengesellschaft,1550,2893
9903185000005,Lieferant,LF,662147,Stadtwerke Lingen GmbH,2259,4691
9903188000002,Bilanzkreisverantwortlicher,BKV,662683,WEMAG AG,2797,6323
9903189000001,Lieferant,LF,662683,WEMAG AG,2797,6324
9903191000007,Bilanzkreisverantwortlicher,BKV,660005,Stadtwerke Osnabrück AG,59,4971
9903192000006,Lieferant,LF,660072,swb Vertrieb Bremen GmbH,144,5834
9903196000002,Lieferant,LF,662145,Kommunalunternehmen Leutershausen,2257,4682
9903197000001,Lieferant,LF,662226,Stadtwerke Südholstein GmbH,2338,5008
9903198000000,Lieferant,LF,660030,Stadtwerke Brühl GmbH,86,4043
9903199000009,Bilanzkreisverantwortlicher,BKV,662050,Stadtwerke Gießen AG,2162,4356
9903200000005,Lieferant,LF,662050,Stadtwerke Gießen AG,2162,4355
9903201000004,Lieferant,LF,660141,Albwerk GmbH & Co. KG,235,53
9903205000000,Lieferant,LF,660674,Energie und Wasserversorgung Bonn/Rhein-Sieg GmbH (EnW Bonn/Rhein-Sieg),775,1134
9903206000009,Bilanzkreisverantwortlicher,BKV,660860,European Energy Exchange AG,962,1566
9903209000006,Lieferant,LF,661832,SEW Stromversorgungs GmbH,1941,3628
9903210000003,Lieferant,LF,661981,Stadtwerke Coesfeld Gesellschaft mit beschränkter Haftung,2091,4092
9903211000002,Bilanzkreisverantwortlicher,BKV,660063,Stadtwerke Düsseldorf AG,132,4159
9903212000001,Lieferant,LF,660063,Stadtwerke Düsseldorf AG,132,4157
9903213000000,Lieferant,LF,662085,Stadtwerke Heidenheim Aktiengesellschaft,2197,4485
9903214000009,Lieferant,LF,660839,eprimo GmbH,941,1531
9903215000008,Lieferant,LF,662451,SVO Vertrieb GmbH,2563,5817
9903216000007,Bilanzkreisverantwortlicher,BKV,660358,Currenta GmbH & Co. OHG,457,429
9903220000001,Lieferant,LF,662268,Stadtwerke Schneeberg GmbH,2380,5157
9903221000000,Lieferant,LF,662019,Stadtwerke Engen GmbH,2129,4241
9903222000009,Bilanzkreisverantwortlicher,BKV,660274,Braunschweiger Versorgungs-Aktiengesellschaft & Co. KG,373,291
9903224000007,Lieferant,LF,660274,Braunschweiger Versorgungs-Aktiengesellschaft & Co. KG,373,289
9903225000006,Lieferant,LF,660087,Elektrizitätswerk Mittelbaden AG & Co. KG,173,870
9903227000004,Lieferant,LF,662296,Stadtwerke Stockach GmbH,2408,5289
9903230000009,Lieferant,LF,660621,Endesa Energía S.A. Zweigniederlassung Frankfurt am Main,721,1029
9903231000008,Lieferant,LF,660774,energis GmbH,876,1396
9903233000006,Lieferant,LF,661930,Stadtwerke Bad Vilbel GmbH,2040,3914
9903234000005,Lieferant,LF,661949,Stadtwerke Bietigheim-Bissingen GmbH,2059,3977
9903237000002,Lieferant,LF,660079,Teutoburger Energie Netzwerk eG (TEN eG),164,6008
9903238000001,Lieferant,LF,660807,Enovos Energie Deutschland GmbH,909,1451
9903242000005,Lieferant,LF,660690,energieGUT GmbH,791,1167
9903245000002,Bilanzkreisverantwortlicher,BKV,661982,Stadtwerke Cottbus GmbH,2092,4094
9903246000001,Lieferant,LF,662237,Stadtwerke Radevormwald GmbH,2349,5042
9903247000000,Lieferant,LF,662280,Stadtwerke Schwerte GmbH,2392,5219
9903250000005,Lieferant,LF,660261,stadtwerker GmbH,360,266
9903251000004,Lieferant,LF,668813,badenova Energie GmbH,60594,156
9903252000003,Lieferant,LF,661039,Gemeindewerke Gundelfingen GmbH,1142,2009
9903254000001,Lieferant,LF,660081,Stadtwerke Nürtingen GmbH,166,4931
9903255000000,Lieferant,LF,662737,WSW Energie & Wasser AG,2852,6422
9903256000009,Bilanzkreisverantwortlicher,BKV,660727,Energieversorgung Gera GmbH,829,1254
9903257000008,Lieferant,LF,662172,Stadtwerke Mosbach GmbH,2284,4800
9903258000007,Lieferant,LF,660480,-EHA- Energie-Handels-Gesellschaft mbH & Co. KG,579,672
9903260000003,Lieferant,LF,660736,Energieversorgung Leverkusen GmbH & Co. KG (EVL),838,1282
9903263000000,Lieferant,LF,661937,Stadtwerke Bamberg Energie- und Wasserversorgungs GmbH,2047,3944
9903265000008,Lieferant,LF,662489,SWU Energie GmbH,2601,5928
9903267000006,Lieferant,LF,660617,EnBW Ostwürttemberg DonauRies AG,717,1020
9903268000005,Lieferant,LF,661844,Sömmerdaer Energieversorgung GmbH,1954,3650
9903269000004,Bilanzkreisverantwortlicher,BKV,662372,Stadtwerke Wolfhagen GmbH,2484,5584
9903270000001,Lieferant,LF,662265,Stadtwerke Schkeuditz GmbH,2377,5151
9903271000000,Lieferant,LF,662368,Stadtwerke Witten GmbH,2480,5562
9903272000009,Lieferant,LF,662041,Stadtwerke Gaggenau,2153,4327
9903273000008,Lieferant,LF,662180,Stadtwerke Münster GmbH,2292,4826
9903274000007,Lieferant,LF,662444,Süwag Vertrieb AG & Co. KG,2556,5803
9903275000006,Lieferant,LF,660743,Energieversorgung Mittelrhein AG,845,1297
9903277000004,Lieferant,LF,662027,Stadtwerke Fellbach GmbH,2139,4275
9903279000002,Lieferant,LF,662073,Stadtwerke Haltern am See Gesellschaft mit beschränkter Haftung,2185,4446
9903281000008,Lieferant,LF,662321,Stadtwerke Unna GmbH,2433,5382
9903286000003,Lieferant,LF,662479,SWN Stadtwerke Northeim GmbH,2591,5893
9903288000001,Lieferant,LF,663387,Stadtwerke Eisenberg Energie GmbH,3520,4195
9903289000000,Lieferant,LF,662076,Stadtwerke Hanau Gesellschaft mit beschränkter Haftung,2188,4455
9903290000007,Lieferant,LF,661766,RhönEnergie Fulda GmbH,1874,3513
9903291000006,Bilanzkreisverantwortlicher,BKV,663738,Vattenfall Energy Trading Netherlands N.V.,13802,6180
9903292000005,Lieferant,LF,662317,Stadtwerke Uelzen GmbH,2429,5367
9903293000004,Lieferant,LF,660871,EVH GmbH,973,1588
9903294000003,Bilanzkreisverantwortlicher,BKV,660713,ENERGIEUNION GmbH,814,1207
9903297000000,Bilanzkreisverantwortlicher,BKV,660871,EVH GmbH,973,1587
9903298000009,Bilanzkreisverantwortlicher,BKV,661373,Kooperationsgesellschaft Ostbayerischer Versorgungsunternehmen mbH,1478,2753
9903299000008,Lieferant,LF,662070,Stadtwerke Hagenow GmbH,2182,4432
9903301000003,Lieferant,LF,660450,ecoSWITCH AG,549,611
9903302000002,Lieferant,LF,661037,Gemeindewerke Grefrath Gesellschaft mit beschränkter Haftung,1140,1999
9903303000001,Lieferant,LF,662183,Stadtwerke Nettetal Gesellschaft mit beschränkter Haftung,2295,4839
9903305000009,Lieferant,LF,662666,VSE Aktiengesellschaft,2780,6292
9903306000008,Lieferant,LF,661367,Kommunalunternehmen Gemeindewerke Peißenberg,1472,2742
9903307000007,Lieferant,LF,661716,PVU Prignitzer Energie- und Wasserversorgungsunternehmen Gesellschaft mit beschränkter Haftung,1824,3416
9903308000006,Bilanzkreisverantwortlicher,BKV,661113,GENO Energie GmbH,1216,2239
9903310000002,Lieferant,LF,662045,Stadtwerke Gelnhausen Gesellschaft mit beschränkter Haftung,2157,4338
9903311000001,Bilanzkreisverantwortlicher,BKV,662544,Trianel GmbH,2658,6051
9903312000000,Lieferant,LF,662544,Trianel GmbH,2658,6052
9903313000009,Lieferant,LF,660728,Energieversorgung Greiz GmbH,830,1256
9903318000004,Lieferant,LF,661982,Stadtwerke Cottbus GmbH,2092,4095
9903322000008,Lieferant,LF,660236,Stadtwerke Bayreuth Energie und Wasser GmbH,333,221
9903323000007,Lieferant,LF,660924,E.ON Energie Deutschland GmbH,1027,1734
9903324000006,Lieferant,LF,660898,EWE VERTRIEB GmbH,1001,1678
9903325000005,Lieferant,LF,662526,TEAG Thüringer Energie AG,2640,6023
9903326000004,Lieferant,LF,661706,PROENGENO GmbH & Co. KG,1814,3401
9903327000003,Lieferant,LF,662416,Stadtwerke Versmold GmbH,2528,5701
9903328000002,Bilanzkreisverantwortlicher,BKV,662116,Stadtwerke Karlsruhe GmbH,2228,4588
9903329000001,Bilanzkreisverantwortlicher,BKV,662663,illwerke vkw AG,2777,6284
9903330000008,Lieferant,LF,660727,Energieversorgung Gera GmbH,829,1255
9903332000006,Lieferant,LF,661378,Kraftwerk Farchant A. Poettinger & Co. KG,1484,2767
9903333000005,Lieferant,LF,662062,Stadtwerke Grevesmühlen GmbH,2174,4400
9903335000003,Lieferant,LF,662252,Stadtwerke Rostock Aktiengesellschaft,2364,5100
9903337000001,Lieferant,LF,662054,Stadtwerke GmbH Bad Kreuznach,2166,4370
9903338000000,Bilanzkreisverantwortlicher,BKV,660022,Stadtwerke Schwäbisch Hall GmbH,77,5197
9903339000009,Lieferant,LF,660477,EGT Energiehandel GmbH,576,666
9903341000005,Bilanzkreisverantwortlicher,BKV,660450,ecoSWITCH AG,549,612
9903342000004,Lieferant,LF,662194,Stadtwerke Neustadt an der Weinstraße GmbH,2306,4877
9903343000003,Lieferant,LF,662258,Stadtwerke Saalfeld GmbH -SWS-,2370,5123
9903344000002,Lieferant,LF,662161,Stadtwerke Lutherstadt Eisleben GmbH,2273,4742
9903345000001,Bilanzkreisverantwortlicher,BKV,662614,Vattenfall Europe Sales GmbH,2728,6173
9903346000000,Lieferant,LF,661070,Gemeindewerke Niefern-Öschelbronn,1173,2104
9903347000009,Lieferant,LF,661734,e-regio GmbH & Co. KG,1842,2687
9903349000007,Lieferant,LF,663214,Gemeindewerke Markt Lichtenau,3344,2088
9903350000004,Lieferant,LF,662005,STADTWERKE EICHSTÄTT Versorgungs-GmbH,2115,4179
9903352000002,Lieferant,LF,662028,Stadtwerke Feuchtwangen,2140,4280
9903355000009,Lieferant,LF,661034,Gemeindewerke Georgensgmünd,1137,1991
9903356000008,Lieferant,LF,661989,Stadtwerke Dettelbach,2099,4120
9903357000007,Lieferant,LF,662293,Stadtwerke Stein GmbH & Co. KG,2405,5279
9903358000006,Bilanzkreisverantwortlicher,BKV,661372,Kooperationsgesellschaft fränkischer Elektrizitätswerke mbH,1477,2752
9903359000005,Lieferant,LF,662068,Stadtwerke Gunzenhausen Gesellschaft mit beschränkter Haftung,2180,4428
9903360000002,Lieferant,LF,661079,Gemeindewerke Rückersdorf,1182,2137
9903361000001,Lieferant,LF,662249,Stadtwerke Röthenbach a.d. Pegnitz GmbH,2361,5089
9903362000000,Lieferant,LF,661721,Raiffeisenbank Altmühl-Jura eG,1829,3425
9903363000009,Lieferant,LF,661933,Stadtwerke Bad Windsheim,2043,3923
9903364000008,Lieferant,LF,661994,Stadtwerke Dinkelsbühl,2104,4132
9903365000007,Lieferant,LF,662255,Stadtwerke Roth,2367,5116
9903366000006,Lieferant,LF,662274,Stadtwerke Schwabach GmbH,2386,5185
9903367000005,Lieferant,LF,662561,"Überlandwerk Rhön, Gesellschaft mit beschränkter Haftung",2675,6095
9903368000004,Lieferant,LF,661330,KBG Kraftstrom-Bezugsgenossenschaft Homberg e.G.,1435,2674
9903369000003,Lieferant,LF,661223,HEWA GmbH,1327,2495
9903370000000,Lieferant,LF,661873,Stadt Burgbernheim,1983,3703
9903371000009,Lieferant,LF,660894,ewag kamenz Energie und Wasserversorgung Aktiengesellschaft Kamenz,997,1666
9903372000008,Lieferant,LF,660006,Allgäuer Überlandwerk GmbH,60,61
9903375000005,Lieferant,LF,661944,Stadtwerke Bernburg GmbH,2054,3957
9903376000004,Lieferant,LF,661951,Stadtwerke Blankenburg GmbH,2061,3985
9903377000003,Lieferant,LF,661961,Stadtwerke Bramsche GmbH,2071,4023
9903378000002,Lieferant,LF,662034,Stadtwerke Frankenthal GmbH,2146,4304
9903379000001,Lieferant,LF,662048,Stadtwerke Germersheim GmbH,2160,4350
9903380000008,Lieferant,LF,662168,Stadtwerke Mengen,2280,4780
9903381000007,Lieferant,LF,662727,Wirtschaftsbetriebe der Stadt Norden GmbH,2842,6401
9903382000006,Lieferant,LF,662219,Stadtwerke Pappenheim GmbH,2331,7146
9903384000004,Lieferant,LF,662312,Stadtwerke Treuchtlingen KU,2424,5341
9903385000003,Lieferant,LF,662337,Stadtwerke Waldkraiburg GmbH,2449,5449
9903386000002,Lieferant,LF,662343,Stadtwerke Wasserburg a. Inn,2455,5478
9903388000000,Lieferant,LF,660647,Energie- und Wasserwerke Bautzen GmbH,748,1084
9903389000009,Lieferant,LF,662637,Versorgungsbetrieb Waldbüttelbrunn GmbH,2751,6221
9903390000006,Lieferant,LF,660677,Energie Waldeck-Frankenberg GmbH,778,1143
9903391000005,Lieferant,LF,661768,Rieger GmbH & Co. KG,1876,3520
9903392000004,Lieferant,LF,660919,EZV Energie- und Service GmbH & Co. KG Untermain,1022,1720
9903394000002,Lieferant,LF,662266,Stadtwerke Schlitz,2378,5153
9903395000001,Lieferant,LF,660023,Stadtwerke Weimar GmbH,79,5492
9903397000009,Lieferant,LF,660710,EnergieSüdwest AG,811,1200
9903398000008,Lieferant,LF,660762,Energieversorgung Südbaar GmbH & Co. KG,864,1357
9903399000007,Lieferant,LF,660879,Gemeindewerke Langenpreising GmbH & Co. KG,982,1614
9903400000003,Lieferant,LF,661874,Stadtwerke Hollfeld,1984,3705
9903401000002,Lieferant,LF,660012,Stadtwerke Schwäbisch Gmünd GmbH,66,5190
9903402000001,Lieferant,LF,662333,Stadtwerke Wachenheim,2445,5430
9903403000000,Lieferant,LF,662349,STADTWERKE WEISSENBURG GmbH,2461,5499
9903404000009,Lieferant,LF,662379,Stadtwerke Zeven GmbH,2491,5603
9903405000008,Lieferant,LF,662640,Versorgungsbetriebe Hann. Münden Gesellschaft mit beschränkter Haftung,2754,6235
9903408000005,Lieferant,LF,660064,LokalWerke GmbH,133,3755
9903409000004,Lieferant,LF,661936,Stadtwerke Balingen,2046,3937
9903410000001,Lieferant,LF,662025,Stadtwerke Ettlingen GmbH,2137,4264
9903411000000,Lieferant,LF,662129,Stadtwerke Lambrecht (Pfalz) GmbH,2241,4630
9903413000008,Lieferant,LF,662277,Stadtwerke Schweinfurt GmbH,2389,5208
9903414000007,Lieferant,LF,662380,Stadtwerke Zirndorf GmbH,2492,5610
9903420000009,Lieferant,LF,662315,Stadtwerke Tübingen GmbH,2427,5355
9903421000008,Lieferant,LF,660559,Elektrizitätswerk Wennenmühle Schörger GmbH & Co. KG,659,920
9903422000007,Lieferant,LF,660731,Energieversorgung Inselsberg GmbH,833,1266
9903423000006,Lieferant,LF,661041,Gemeindewerke Hardt Eigenbetrieb,1144,2020
9903424000005,Lieferant,LF,662256,Stadtwerke Rothenburg o.d.T. GmbH,2368,5118
9903425000004,Lieferant,LF,662017,Stadtwerke Emsdetten GmbH,2127,4228
9903426000003,Lieferant,LF,660528,Energieversorgung Werther GmbH,628,809
9903429000000,Lieferant,LF,662118,STADTWERKE KELHEIM GmbH & Co KG,2230,4602
9903430000007,Lieferant,LF,662143,Stadtwerke Lemgo GmbH,2255,4680
9903431000006,Lieferant,LF,662173,Stadtwerke Mühlacker GmbH,2285,4803
9903432000005,Lieferant,LF,661383,Kraftwerke Haag GmbH,1489,2776
9903433000004,Lieferant,LF,660151,Alpiq AG,245,74
9903434000003,Lieferant,LF,664505,Stadtwerke Hemer Gesellschaft mit beschränkter Haftung,31465,1595
9903435000002,Lieferant,LF,661033,"Gemeindewerke Garmisch-Partenkirchen, KU",1136,1986
9903437000000,Lieferant,LF,661959,Stadtwerke Borken/Westf. GmbH,2069,4010
9903438000009,Lieferant,LF,662100,Stadtwerke Homburg GmbH,2212,4535
9903439000008,Lieferant,LF,660039,Stadtwerke Energie Jena-Pößneck GmbH,97,4232
9903440000005,Lieferant,LF,662181,Stadtwerke Munster-Bispingen GmbH,2293,4833
9903441000004,Bilanzkreisverantwortlicher,BKV,660090,Stadtwerke Rosenheim GmbH & Co. KG,176,5093
9903442000003,Lieferant,LF,660026,Stadtwerke Rosenheim Versorgungs GmbH,82,5097
9903443000002,Lieferant,LF,662289,Stadtwerke Speyer GmbH,2401,5253
9903444000001,Bilanzkreisverantwortlicher,BKV,660839,eprimo GmbH,941,1528
9903445000000,Lieferant,LF,660188,A&A Stromallianz GmbH,285,141
9903446000009,Lieferant,LF,662287,Stadtwerke Sondershausen GmbH,2399,5248
9903447000008,Lieferant,LF,662369,Stadtwerke Wittenberge GmbH,2481,5566
9903448000007,Lieferant,LF,661676,PFALZWERKE AKTIENGESELLSCHAFT,1784,3353
9903449000006,Lieferant,LF,662292,Stadtwerke Staßfurt GmbH,2404,5278
9903450000003,Lieferant,LF,662263,Stadtwerke Scheinfeld,2375,5138
9903451000002,Lieferant,LF,662177,"Stadtwerke Mühlheim am Main, Gesellschaft mit beschränkter Haftung",2289,4815
9903453000000,Lieferant,LF,660483,EHINGER ENERGIE Stromvertrieb GmbH & Co. KG,582,681
9903454000009,Lieferant,LF,660517,Elektrizitätsgenossenschaft Oesterweg eG,617,774
9903456000007,Lieferant,LF,660550,Elektrizitätswerk Simbach GmbH,650,6686
9903459000004,Lieferant,LF,661953,Stadtwerke Bochum GmbH,2063,3991
9903460000001,Lieferant,LF,661998,Stadtwerke Dorfen GmbH,2108,4143
9903462000009,Lieferant,LF,660901,EWR GmbH,1004,1687
9903465000006,Lieferant,LF,662430,Stromversorgung Neunkirchen GmbH,2542,5753
9903466000005,Lieferant,LF,662440,StWL Städtische Werke Lauf a.d. Pegnitz GmbH,2552,5793
9903467000004,Lieferant,LF,661993,Stadtwerke Dingolfing GmbH,2103,4129
9903468000003,Lieferant,LF,660378,Dessauer Stromversorgung GmbH,477,467
9903469000002,Bilanzkreisverantwortlicher,BKV,661235,HOLDING SLOVENSKE ELEKTRARNE d.o.o.,1339,2509
9903472000007,Lieferant,LF,662065,Stadtwerke Grünstadt GmbH,2177,4414
9903473000006,Lieferant,LF,662271,Stadtwerke Schorndorf GmbH,2383,5172
9903474000005,Lieferant,LF,662096,Stadtwerke Hilden GmbH,2208,4523
9903475000004,Lieferant,LF,662067,Stadtwerke Gütersloh GmbH,2179,4424
9903476000003,Lieferant,LF,662079,Stadtwerke Haslach i.K.,2191,4466
9903477000002,Lieferant,LF,661032,Gemeindewerke Gangkofen,1135,1985
9903479000000,Lieferant,LF,662189,Stadtwerke Neunburg vorm Wald Strom GmbH,2301,4863
9903484000003,Lieferant,LF,661113,GENO Energie GmbH,1216,2238
9903485000002,Lieferant,LF,661263,IndependentPower GmbH & Co. KG,1367,2546
9903487000000,Bilanzkreisverantwortlicher,BKV,662191,Stadtwerke Neuss Energie und Wasser GmbH,2303,4871
9903488000009,Lieferant,LF,662482,SWR Energie GmbH & Co. KG,2594,5905
9903489000008,Lieferant,LF,660770,Energiewerke Zeulenroda GmbH,872,1385
9903490000005,Lieferant,LF,661952,Stadtwerke Bliestal GmbH,2062,3990
9903491000004,Lieferant,LF,662040,Stadtwerke Furth im Wald GmbH & Co. KG,2152,4323
9903492000003,Lieferant,LF,662222,STADTWERKE PASSAU GMBH,2334,4990
9903493000002,Lieferant,LF,662314,Stadtwerke Trostberg Stromversorgung GmbH,2426,5352
9903494000001,Lieferant,LF,661073,Gemeindewerke Oberaudorf,1176,2118
9903495000000,Lieferant,LF,662303,Stadtwerke Sulzbach/Saar GmbH,2415,5315
9903496000009,Lieferant,LF,662643,Versorgungsbetriebe Röttingen,2757,6248
9903498000007,Lieferant,LF,661980,Stadtwerke Clausthal-Zellerfeld GmbH,2090,4087
9903499000006,Lieferant,LF,662021,Stadtwerke Erkrath GmbH,2131,4244
9903500000002,Lieferant,LF,662110,Stadtwerke Iserlohn GmbH,2222,4570
9903501000001,Lieferant,LF,660084,Stadtwerke Menden GmbH,169,4778
9903502000000,Lieferant,LF,662209,Stadtwerke Oberkirch GmbH,2321,4940
9903503000009,Lieferant,LF,662381,Stadtwerke Zittau GmbH,2493,5612
9903504000008,Lieferant,LF,661962,StWB Stadtwerke Brandenburg an der Havel GmbH & Co. KG,2072,4024
9903506000006,Lieferant,LF,661938,Stadtwerke Barmstedt,2048,3945
9903509000003,Lieferant,LF,661899,Stadtwerke Arnstadt GmbH,2009,3802
9903510000000,Lieferant,LF,662171,Stadtwerke Mössingen,2283,4792
9903511000009,Lieferant,LF,660506,Elektrizitäts-Genossenschaft Röthenbach eG,605,728
9903513000007,Lieferant,LF,660745,Energieversorgung Nordhausen GmbH,847,1303
9903514000006,Lieferant,LF,661069,Gemeindewerke Neuendettelsau,1172,2101
9903515000005,Lieferant,LF,662170,Stadtwerke Merzig Gesellschaft mit beschränkter Haftung,2282,4788
9903516000004,Bilanzkreisverantwortlicher,BKV,662493,Syneco Trading GmbH,2605,5941
9903519000001,Lieferant,LF,660717,Energieversorgung Apolda GmbH,818,1217
9903520000008,Lieferant,LF,661984,Stadtwerke Dachau,2094,4101
9903524000004,Lieferant,LF,660761,Energieversorgung Selb - Marktredwitz GmbH,863,1350
9903525000003,Lieferant,LF,662384,Städtische Betriebswerke Luckenwalde GmbH,2496,5624
9903526000002,Lieferant,LF,662375,Stadtwerke Würzburg Aktiengesellschaft,2487,5591
9903527000001,Lieferant,LF,660434,e-werk Sachsenwald GmbH,533,581
9903529000009,Lieferant,LF,661218,Hertener Stadtwerke GmbH,1321,2480
9903531000005,Lieferant,LF,661971,Stadtwerke Bühl GmbH,2081,4059
9903532000004,Lieferant,LF,662353,Stadtwerke Werdau GmbH,2465,5514
9903534000002,Lieferant,LF,661446,Maintal-Werke Gesellschaft mit beschränkter Haftung - Stadtwerke der Stadt Maintal -,1552,2898
9903536000000,Lieferant,LF,660973,Freiberger Stromversorgung GmbH (FSG),1076,1836
9903539000007,Lieferant,LF,662284,Stadtwerke Soest Gesellschaft mit beschränkter Haftung,2396,5241
9903540000004,Lieferant,LF,660481,EHG Energie Handel GmbH,580,673
9903541000003,Lieferant,LF,660670,Energie und Versorgung Butzbach GmbH,771,1126
9903542000002,Lieferant,LF,660099,Energieversorgung Filstal GmbH & Co. KG,185,1245
9903545000009,Lieferant,LF,661724,Rationelle Energie Süd GmbH,1832,3431
9903547000007,Lieferant,LF,661028,Gemeindewerke Ebersdorf,1131,1972
9903548000006,Lieferant,LF,662238,Stadtwerke Radolfzell GmbH,2350,5045
9903549000005,Lieferant,LF,662075,Stadtwerke Hammelburg GmbH,2187,4451
9903551000001,Lieferant,LF,662491,SWW Wunsiedel GmbH,2603,5935
9903552000000,Lieferant,LF,661222,Stadtwerke Hof Energie+Wasser GmbH,1326,2488
9903553000009,Lieferant,LF,662014,Stadtwerke Emden GmbH,2124,4214
9903554000008,Lieferant,LF,662382,Stadtwerke Zweibrücken GmbH,2494,5616
9903555000007,Lieferant,LF,664477,Stadtwerke Rastatt GmbH,30444,5656
9903556000006,Lieferant,LF,661901,Stadtwerke Aschersleben GmbH,2011,3807
9903558000004,Lieferant,LF,661886,Stadtwerke Aalen GmbH,1996,3750
9903559000003,Lieferant,LF,662072,Stadtwerke Haldensleben GmbH,2184,4443
9903560000000,Lieferant,LF,661995,Stadtwerke Dinslaken GmbH,2105,4136
